"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.151651695952751,"hte",100,16,2,2000,"5"
"grad",1,2,FALSE,0,0,0,0.126894287997857,"hte",100,16,2,2000,"5"
"grad",1,3,FALSE,0,0,0,0.127472304971889,"hte",100,16,2,2000,"5"
"grad",1,4,FALSE,0,0,0,0.127629283000715,"hte",100,16,2,2000,"5"
"grad",1,5,FALSE,0,0,0,0.128047858946957,"hte",100,16,2,2000,"5"
"grad",1,6,FALSE,0,0,0,0.12763181689661,"hte",100,16,2,2000,"5"
"grad",1,7,FALSE,0,0,0,0.127788407960907,"hte",100,16,2,2000,"5"
"grad",1,8,FALSE,0,0,0,0.127496151952073,"hte",100,16,2,2000,"5"
"grad",1,9,FALSE,0,0,0,0.127646621898748,"hte",100,16,2,2000,"5"
"grad",1,10,FALSE,0,0,0,0.12740674498491,"hte",100,16,2,2000,"5"
"fpt1",1,1,FALSE,0,0,0,0.13597569486592,"hte",100,16,2,2000,"5"
"fpt1",1,2,FALSE,0,0,0,0.144708722014911,"hte",100,16,2,2000,"5"
"fpt1",1,3,FALSE,0,0,0,0.138290408998728,"hte",100,16,2,2000,"5"
"fpt1",1,4,FALSE,0,0,0,0.111110591911711,"hte",100,16,2,2000,"5"
"fpt1",1,5,FALSE,0,0,0,0.111628325888887,"hte",100,16,2,2000,"5"
"fpt1",1,6,FALSE,0,0,0,0.111920260940678,"hte",100,16,2,2000,"5"
"fpt1",1,7,FALSE,0,0,0,0.147004761034623,"hte",100,16,2,2000,"5"
"fpt1",1,8,FALSE,0,0,0,0.138416748028249,"hte",100,16,2,2000,"5"
"fpt1",1,9,FALSE,0,0,0,0.111840818892233,"hte",100,16,2,2000,"5"
"fpt1",1,10,FALSE,0,0,0,0.111756023019552,"hte",100,16,2,2000,"5"
"fpt2",1,1,FALSE,0,0,0,0.125971637084149,"hte",100,16,2,2000,"5"
"fpt2",1,2,FALSE,0,0,0,0.0998574710683897,"hte",100,16,2,2000,"5"
"fpt2",1,3,FALSE,0,0,0,0.101901889080182,"hte",100,16,2,2000,"5"
"fpt2",1,4,TRUE,1,0,0,0.113665695069358,"hte",100,16,2,2000,"5"
"fpt2",1,5,FALSE,0,0,0,0.102492089034058,"hte",100,16,2,2000,"5"
"fpt2",1,6,FALSE,0,0,0,0.102536073070951,"hte",100,16,2,2000,"5"
"fpt2",1,7,FALSE,0,0,0,0.102561543113552,"hte",100,16,2,2000,"5"
"fpt2",1,8,FALSE,0,0,0,0.102035104180686,"hte",100,16,2,2000,"5"
"fpt2",1,9,FALSE,0,0,0,0.102521944092587,"hte",100,16,2,2000,"5"
"fpt2",1,10,FALSE,0,0,0,0.102495520142838,"hte",100,16,2,2000,"5"
