"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.83190754300449,"hte",100,16,2,4000,"1"
"grad",1,2,FALSE,0,0,0,0.838348729070276,"hte",100,16,2,4000,"1"
"grad",1,3,FALSE,0,0,0,0.802730323048308,"hte",100,16,2,4000,"1"
"grad",1,4,FALSE,0,0,0,0.799639797070995,"hte",100,16,2,4000,"1"
"grad",1,5,FALSE,0,0,0,0.836745022097602,"hte",100,16,2,4000,"1"
"grad",1,6,FALSE,0,0,0,0.844361819094047,"hte",100,16,2,4000,"1"
"grad",1,7,FALSE,0,0,0,0.798119297018275,"hte",100,16,2,4000,"1"
"grad",1,8,FALSE,0,0,0,0.803335104021244,"hte",100,16,2,4000,"1"
"grad",1,9,FALSE,0,0,0,0.81649174017366,"hte",100,16,2,4000,"1"
"grad",1,10,FALSE,0,0,0,0.858772350125946,"hte",100,16,2,4000,"1"
"fpt1",1,1,FALSE,0,0,0,0.711830756044947,"hte",100,16,2,4000,"1"
"fpt1",1,2,FALSE,0,0,0,0.715955556137487,"hte",100,16,2,4000,"1"
"fpt1",1,3,FALSE,0,0,0,0.685015611117706,"hte",100,16,2,4000,"1"
"fpt1",1,4,FALSE,0,0,0,0.718047781963833,"hte",100,16,2,4000,"1"
"fpt1",1,5,FALSE,0,0,0,0.723127456149086,"hte",100,16,2,4000,"1"
"fpt1",1,6,FALSE,0,0,0,0.687403561081737,"hte",100,16,2,4000,"1"
"fpt1",1,7,FALSE,0,0,0,0.687160605099052,"hte",100,16,2,4000,"1"
"fpt1",1,8,TRUE,1,0,0,0.737137343036011,"hte",100,16,2,4000,"1"
"fpt1",1,9,FALSE,0,0,0,0.71835144306533,"hte",100,16,2,4000,"1"
"fpt1",1,10,FALSE,0,0,0,0.684660660102963,"hte",100,16,2,4000,"1"
"fpt2",1,1,FALSE,0,0,0,0.650449013104662,"hte",100,16,2,4000,"1"
"fpt2",1,2,FALSE,0,0,0,0.650724503095262,"hte",100,16,2,4000,"1"
"fpt2",1,3,FALSE,0,0,0,0.652150782058015,"hte",100,16,2,4000,"1"
"fpt2",1,4,FALSE,0,0,0,0.618021134054288,"hte",100,16,2,4000,"1"
"fpt2",1,5,FALSE,0,0,0,0.65119940310251,"hte",100,16,2,4000,"1"
"fpt2",1,6,FALSE,0,0,0,0.653965583071113,"hte",100,16,2,4000,"1"
"fpt2",1,7,FALSE,0,0,0,0.622895583044738,"hte",100,16,2,4000,"1"
"fpt2",1,8,FALSE,0,0,0,0.653041493031196,"hte",100,16,2,4000,"1"
"fpt2",1,9,TRUE,1,0,0,0.672356726019643,"hte",100,16,2,4000,"1"
"fpt2",1,10,FALSE,0,0,0,0.619540238170885,"hte",100,16,2,4000,"1"
