"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.947312665171921,"hte",500,16,2,2000,"4"
"grad",1,2,FALSE,0,0,0,0.915239914087579,"hte",500,16,2,2000,"4"
"grad",1,3,FALSE,0,0,0,0.921584362047724,"hte",500,16,2,2000,"4"
"grad",1,4,FALSE,0,0,0,0.928020733059384,"hte",500,16,2,2000,"4"
"grad",1,5,TRUE,1,0,0,0.966394532122649,"hte",500,16,2,2000,"4"
"grad",1,6,FALSE,0,0,0,0.946317067020573,"hte",500,16,2,2000,"4"
"grad",1,7,FALSE,0,0,0,0.920043347054161,"hte",500,16,2,2000,"4"
"grad",1,8,FALSE,0,0,0,0.95680456305854,"hte",500,16,2,2000,"4"
"grad",1,9,TRUE,1,0,0,0.978016884997487,"hte",500,16,2,2000,"4"
"grad",1,10,FALSE,0,0,0,0.954880178091116,"hte",500,16,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,0.829033530084416,"hte",500,16,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,0.82963740604464,"hte",500,16,2,2000,"4"
"fpt1",1,3,TRUE,1,0,0,0.879379732999951,"hte",500,16,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,0.823859751108103,"hte",500,16,2,2000,"4"
"fpt1",1,5,TRUE,1,0,0,0.844553991104476,"hte",500,16,2,2000,"4"
"fpt1",1,6,TRUE,0,1,0,0.858300441061147,"hte",500,16,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,0.821456201025285,"hte",500,16,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,0.828983985004015,"hte",500,16,2,2000,"4"
"fpt1",1,9,TRUE,1,0,0,0.841465106117539,"hte",500,16,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,0.823794341995381,"hte",500,16,2,2000,"4"
"fpt2",1,1,TRUE,0,1,0,0.75736983702518,"hte",500,16,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,0.737968690111302,"hte",500,16,2,2000,"4"
"fpt2",1,3,TRUE,1,0,0,0.72021467902232,"hte",500,16,2,2000,"4"
"fpt2",1,4,TRUE,0,1,0,0.757682294119149,"hte",500,16,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,0.74561177904252,"hte",500,16,2,2000,"4"
"fpt2",1,6,TRUE,1,0,0,0.723924960009754,"hte",500,16,2,2000,"4"
"fpt2",1,7,TRUE,0,1,0,0.749021946103312,"hte",500,16,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,0.737681183032691,"hte",500,16,2,2000,"4"
"fpt2",1,9,TRUE,1,0,0,0.7574256809894,"hte",500,16,2,2000,"4"
"fpt2",1,10,TRUE,0,0,1,0.976818410097621,"hte",500,16,2,2000,"4"
