"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.222653898177668,"hte",100,16,2,2000,"4"
"grad",1,2,FALSE,0,0,0,0.188972866046242,"hte",100,16,2,2000,"4"
"grad",1,3,FALSE,0,0,0,0.189243171014823,"hte",100,16,2,2000,"4"
"grad",1,4,FALSE,0,0,0,0.191562526160851,"hte",100,16,2,2000,"4"
"grad",1,5,FALSE,0,0,0,0.191456031054258,"hte",100,16,2,2000,"4"
"grad",1,6,FALSE,0,0,0,0.191483113099821,"hte",100,16,2,2000,"4"
"grad",1,7,FALSE,0,0,0,0.191731489030644,"hte",100,16,2,2000,"4"
"grad",1,8,FALSE,0,0,0,0.191213791142218,"hte",100,16,2,2000,"4"
"grad",1,9,FALSE,0,0,0,0.192904942086898,"hte",100,16,2,2000,"4"
"grad",1,10,FALSE,0,0,0,0.227297534118406,"hte",100,16,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,0.198801769991405,"hte",100,16,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,0.197964984923601,"hte",100,16,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,0.200644740019925,"hte",100,16,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,0.202998446999118,"hte",100,16,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,0.200919052935205,"hte",100,16,2,2000,"4"
"fpt1",1,6,FALSE,0,0,0,0.165815828018822,"hte",100,16,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,0.192507047904655,"hte",100,16,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,0.201666138949804,"hte",100,16,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,0.165848350035958,"hte",100,16,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,0.165602038963698,"hte",100,16,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,0.177644263021648,"hte",100,16,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,0.14751180796884,"hte",100,16,2,2000,"4"
"fpt2",1,3,FALSE,0,0,0,0.149245660053566,"hte",100,16,2,2000,"4"
"fpt2",1,4,FALSE,0,0,0,0.149771130061708,"hte",100,16,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,0.150372547097504,"hte",100,16,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,0.150038044084795,"hte",100,16,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,0.150685594067909,"hte",100,16,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,0.151022567995824,"hte",100,16,2,2000,"4"
"fpt2",1,9,TRUE,1,0,0,0.169323861133307,"hte",100,16,2,2000,"4"
"fpt2",1,10,FALSE,0,0,0,0.176312788040377,"hte",100,16,2,2000,"4"
