"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.18405491206795,"hte",250,4,2,4000,"1"
"grad",1,2,FALSE,0,0,0,1.18306806415785,"hte",250,4,2,4000,"1"
"grad",1,3,FALSE,0,0,0,1.16856573813129,"hte",250,4,2,4000,"1"
"grad",1,4,FALSE,0,0,0,1.21047321008518,"hte",250,4,2,4000,"1"
"grad",1,5,FALSE,0,0,0,1.16456420102622,"hte",250,4,2,4000,"1"
"grad",1,6,FALSE,0,0,0,1.20056735305116,"hte",250,4,2,4000,"1"
"grad",1,7,FALSE,0,0,0,1.19354517210741,"hte",250,4,2,4000,"1"
"grad",1,8,TRUE,1,0,0,1.29120542004239,"hte",250,4,2,4000,"1"
"grad",1,9,FALSE,0,0,0,1.20400636107661,"hte",250,4,2,4000,"1"
"grad",1,10,FALSE,0,0,0,1.21483655413613,"hte",250,4,2,4000,"1"
"fpt1",1,1,FALSE,0,0,0,1.09900680009741,"hte",250,4,2,4000,"1"
"fpt1",1,2,FALSE,0,0,0,1.06721838808153,"hte",250,4,2,4000,"1"
"fpt1",1,3,FALSE,0,0,0,1.11247776006348,"hte",250,4,2,4000,"1"
"fpt1",1,4,FALSE,0,0,0,1.09546843008138,"hte",250,4,2,4000,"1"
"fpt1",1,5,FALSE,0,0,0,1.11623649508692,"hte",250,4,2,4000,"1"
"fpt1",1,6,TRUE,1,0,0,1.18234661710449,"hte",250,4,2,4000,"1"
"fpt1",1,7,FALSE,0,0,0,1.10642585007008,"hte",250,4,2,4000,"1"
"fpt1",1,8,FALSE,0,0,0,1.08562667004298,"hte",250,4,2,4000,"1"
"fpt1",1,9,FALSE,0,0,0,1.12347171804868,"hte",250,4,2,4000,"1"
"fpt1",1,10,FALSE,0,0,0,1.10263883403968,"hte",250,4,2,4000,"1"
"fpt2",1,1,FALSE,0,0,0,1.04600907291751,"hte",250,4,2,4000,"1"
"fpt2",1,2,FALSE,0,0,0,1.0175044859061,"hte",250,4,2,4000,"1"
"fpt2",1,3,FALSE,0,0,0,1.03371654404327,"hte",250,4,2,4000,"1"
"fpt2",1,4,TRUE,1,0,0,1.08334090397693,"hte",250,4,2,4000,"1"
"fpt2",1,5,FALSE,0,0,0,1.02431149000768,"hte",250,4,2,4000,"1"
"fpt2",1,6,FALSE,0,0,0,1.04569398704916,"hte",250,4,2,4000,"1"
"fpt2",1,7,TRUE,1,0,0,1.06770373589825,"hte",250,4,2,4000,"1"
"fpt2",1,8,FALSE,0,0,0,1.00486510701012,"hte",250,4,2,4000,"1"
"fpt2",1,9,TRUE,0,1,0,1.15657801390626,"hte",250,4,2,4000,"1"
"fpt2",1,10,FALSE,0,0,0,1.02407682104968,"hte",250,4,2,4000,"1"
