"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.951553447870538,"hte",500,4,2,2000,"1"
"grad",1,2,FALSE,0,0,0,0.952771289972588,"hte",500,4,2,2000,"1"
"grad",1,3,FALSE,0,0,0,0.963175349985249,"hte",500,4,2,2000,"1"
"grad",1,4,FALSE,0,0,0,0.957465512910858,"hte",500,4,2,2000,"1"
"grad",1,5,FALSE,0,0,0,0.931709946948104,"hte",500,4,2,2000,"1"
"grad",1,6,FALSE,0,0,0,0.93494447786361,"hte",500,4,2,2000,"1"
"grad",1,7,FALSE,0,0,0,0.964960634941235,"hte",500,4,2,2000,"1"
"grad",1,8,FALSE,0,0,0,0.969666547956876,"hte",500,4,2,2000,"1"
"grad",1,9,FALSE,0,0,0,0.969032297027297,"hte",500,4,2,2000,"1"
"grad",1,10,TRUE,1,0,0,0.993268452002667,"hte",500,4,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,0.888085143058561,"hte",500,4,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,0.851890814024955,"hte",500,4,2,2000,"1"
"fpt1",1,3,TRUE,1,0,0,0.884424080024473,"hte",500,4,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,0.889243848039769,"hte",500,4,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,0.896411787020043,"hte",500,4,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,0.894979277974926,"hte",500,4,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,0.859024644014426,"hte",500,4,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,0.858604188077152,"hte",500,4,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,0.885022404021583,"hte",500,4,2,2000,"1"
"fpt1",1,10,TRUE,0,0,1,1.13537598017137,"hte",500,4,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,0.834141553146765,"hte",500,4,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,0.794708715984598,"hte",500,4,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,0.799073599046096,"hte",500,4,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,0.838707215152681,"hte",500,4,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,0.83427804405801,"hte",500,4,2,2000,"1"
"fpt2",1,6,TRUE,1,0,0,0.861590980086476,"hte",500,4,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,0.841289117117412,"hte",500,4,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,0.80383780610282,"hte",500,4,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,0.798600851092488,"hte",500,4,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,0.806387040065601,"hte",500,4,2,2000,"1"
