"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.170066158985719,"hte",250,16,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.134584960876964,"hte",250,16,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.172083350946195,"hte",250,16,2,1000,"4"
"grad",1,4,FALSE,0,0,0,0.172911705914885,"hte",250,16,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.136916565941647,"hte",250,16,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.13661763491109,"hte",250,16,2,1000,"4"
"grad",1,7,FALSE,0,0,0,0.136782735935412,"hte",250,16,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.135902756941505,"hte",250,16,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.136553192976862,"hte",250,16,2,1000,"4"
"grad",1,10,FALSE,0,0,0,0.136847400921397,"hte",250,16,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.153801867039874,"hte",250,16,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.117619003052823,"hte",250,16,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,0.118917146930471,"hte",250,16,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,0.119333961978555,"hte",250,16,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.120435319957323,"hte",250,16,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.156717251986265,"hte",250,16,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,0.148387281922624,"hte",250,16,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,0.120570074999705,"hte",250,16,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.120443286024965,"hte",250,16,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,0.120414213975891,"hte",250,16,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,0.132794292992912,"hte",250,16,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.105876827961765,"hte",250,16,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.107272146036848,"hte",250,16,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,0.109206070075743,"hte",250,16,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,0.10958320600912,"hte",250,16,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.144977826974355,"hte",250,16,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.1365636769915,"hte",250,16,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,0.108798635890707,"hte",250,16,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,0.107512284070253,"hte",250,16,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.10680735099595,"hte",250,16,2,1000,"4"
