"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,7,"hte",250,16,2,4000,"1"
1,"grad",2,6,"hte",250,16,2,4000,"1"
1,"grad",3,6,"hte",250,16,2,4000,"1"
1,"grad",4,6,"hte",250,16,2,4000,"1"
1,"grad",5,6,"hte",250,16,2,4000,"1"
1,"grad",6,7,"hte",250,16,2,4000,"1"
1,"grad",7,6,"hte",250,16,2,4000,"1"
1,"grad",8,6,"hte",250,16,2,4000,"1"
1,"grad",9,6,"hte",250,16,2,4000,"1"
1,"grad",10,6,"hte",250,16,2,4000,"1"
1,"grad",11,7,"hte",250,16,2,4000,"1"
1,"grad",12,6,"hte",250,16,2,4000,"1"
1,"grad",13,6,"hte",250,16,2,4000,"1"
1,"grad",14,5,"hte",250,16,2,4000,"1"
1,"grad",15,6,"hte",250,16,2,4000,"1"
1,"grad",16,6,"hte",250,16,2,4000,"1"
1,"grad",17,5,"hte",250,16,2,4000,"1"
1,"grad",18,5,"hte",250,16,2,4000,"1"
1,"grad",19,6,"hte",250,16,2,4000,"1"
1,"grad",20,6,"hte",250,16,2,4000,"1"
1,"grad",21,7,"hte",250,16,2,4000,"1"
1,"grad",22,7,"hte",250,16,2,4000,"1"
1,"grad",23,5,"hte",250,16,2,4000,"1"
1,"grad",24,5,"hte",250,16,2,4000,"1"
1,"grad",25,7,"hte",250,16,2,4000,"1"
1,"grad",26,5,"hte",250,16,2,4000,"1"
1,"grad",27,6,"hte",250,16,2,4000,"1"
1,"grad",28,7,"hte",250,16,2,4000,"1"
1,"grad",29,6,"hte",250,16,2,4000,"1"
1,"grad",30,6,"hte",250,16,2,4000,"1"
1,"grad",31,5,"hte",250,16,2,4000,"1"
1,"grad",32,6,"hte",250,16,2,4000,"1"
1,"grad",33,5,"hte",250,16,2,4000,"1"
1,"grad",34,6,"hte",250,16,2,4000,"1"
1,"grad",35,7,"hte",250,16,2,4000,"1"
1,"grad",36,6,"hte",250,16,2,4000,"1"
1,"grad",37,6,"hte",250,16,2,4000,"1"
1,"grad",38,6,"hte",250,16,2,4000,"1"
1,"grad",39,4,"hte",250,16,2,4000,"1"
1,"grad",40,7,"hte",250,16,2,4000,"1"
1,"grad",41,7,"hte",250,16,2,4000,"1"
1,"grad",42,6,"hte",250,16,2,4000,"1"
1,"grad",43,6,"hte",250,16,2,4000,"1"
1,"grad",44,6,"hte",250,16,2,4000,"1"
1,"grad",45,8,"hte",250,16,2,4000,"1"
1,"grad",46,5,"hte",250,16,2,4000,"1"
1,"grad",47,6,"hte",250,16,2,4000,"1"
1,"grad",48,6,"hte",250,16,2,4000,"1"
1,"grad",49,6,"hte",250,16,2,4000,"1"
1,"grad",50,6,"hte",250,16,2,4000,"1"
1,"grad",51,7,"hte",250,16,2,4000,"1"
1,"grad",52,7,"hte",250,16,2,4000,"1"
1,"grad",53,6,"hte",250,16,2,4000,"1"
1,"grad",54,6,"hte",250,16,2,4000,"1"
1,"grad",55,6,"hte",250,16,2,4000,"1"
