"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.05840115400497,"hte",250,4,2,4000,"4"
"grad",1,2,FALSE,0,0,0,1.01897573203314,"hte",250,4,2,4000,"4"
"grad",1,3,FALSE,0,0,0,1.06766383291688,"hte",250,4,2,4000,"4"
"grad",1,4,FALSE,0,0,0,1.07847431988921,"hte",250,4,2,4000,"4"
"grad",1,5,FALSE,0,0,0,1.0575701930793,"hte",250,4,2,4000,"4"
"grad",1,6,FALSE,0,0,0,1.07344688393641,"hte",250,4,2,4000,"4"
"grad",1,7,FALSE,0,0,0,1.06268425495364,"hte",250,4,2,4000,"4"
"grad",1,8,FALSE,0,0,0,1.07154737901874,"hte",250,4,2,4000,"4"
"grad",1,9,TRUE,1,0,0,1.15127431903966,"hte",250,4,2,4000,"4"
"grad",1,10,FALSE,0,0,0,1.06861689500511,"hte",250,4,2,4000,"4"
"fpt1",1,1,TRUE,0,1,0,1.09814244392328,"hte",250,4,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,1.01404446701054,"hte",250,4,2,4000,"4"
"fpt1",1,3,FALSE,0,0,0,1.01183737092651,"hte",250,4,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,1.01683300605509,"hte",250,4,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,1.06766368204262,"hte",250,4,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,1.06135296996217,"hte",250,4,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,1.06506292906124,"hte",250,4,2,4000,"4"
"fpt1",1,8,TRUE,1,0,0,1.1558558329707,"hte",250,4,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,1.0697905649431,"hte",250,4,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,1.055088812951,"hte",250,4,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,0.9161458540475,"hte",250,4,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,0.884614177048206,"hte",250,4,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,0.921690660063177,"hte",250,4,2,4000,"4"
"fpt2",1,4,FALSE,0,0,0,0.921567598008551,"hte",250,4,2,4000,"4"
"fpt2",1,5,TRUE,1,0,0,0.948723028064705,"hte",250,4,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,0.925503122969531,"hte",250,4,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,0.91759391699452,"hte",250,4,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,0.888518143910915,"hte",250,4,2,4000,"4"
"fpt2",1,9,TRUE,1,0,0,0.907966985017993,"hte",250,4,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,0.912944026989862,"hte",250,4,2,4000,"4"
