"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.335474479128607,"hte",250,16,2,2000,"5"
"grad",1,2,FALSE,0,0,0,0.300918013090268,"hte",250,16,2,2000,"5"
"grad",1,3,FALSE,0,0,0,0.303808547090739,"hte",250,16,2,2000,"5"
"grad",1,4,FALSE,0,0,0,0.303291781106964,"hte",250,16,2,2000,"5"
"grad",1,5,FALSE,0,0,0,0.303863481152803,"hte",250,16,2,2000,"5"
"grad",1,6,FALSE,0,0,0,0.303265105001628,"hte",250,16,2,2000,"5"
"grad",1,7,FALSE,0,0,0,0.302572373184375,"hte",250,16,2,2000,"5"
"grad",1,8,FALSE,0,0,0,0.303674255032092,"hte",250,16,2,2000,"5"
"grad",1,9,FALSE,0,0,0,0.302966125076637,"hte",250,16,2,2000,"5"
"grad",1,10,FALSE,0,0,0,0.302758558187634,"hte",250,16,2,2000,"5"
"fpt1",1,1,TRUE,1,0,0,0.294068871065974,"hte",250,16,2,2000,"5"
"fpt1",1,2,FALSE,0,0,0,0.262475202092901,"hte",250,16,2,2000,"5"
"fpt1",1,3,FALSE,0,0,0,0.264862990006804,"hte",250,16,2,2000,"5"
"fpt1",1,4,FALSE,0,0,0,0.299257359118201,"hte",250,16,2,2000,"5"
"fpt1",1,5,FALSE,0,0,0,0.292199030052871,"hte",250,16,2,2000,"5"
"fpt1",1,6,FALSE,0,0,0,0.265417777118273,"hte",250,16,2,2000,"5"
"fpt1",1,7,FALSE,0,0,0,0.266277946066111,"hte",250,16,2,2000,"5"
"fpt1",1,8,FALSE,0,0,0,0.265726009034552,"hte",250,16,2,2000,"5"
"fpt1",1,9,FALSE,0,0,0,0.264710566145368,"hte",250,16,2,2000,"5"
"fpt1",1,10,FALSE,0,0,0,0.264493550988846,"hte",250,16,2,2000,"5"
"fpt2",1,1,FALSE,0,0,0,0.263786345138215,"hte",250,16,2,2000,"5"
"fpt2",1,2,FALSE,0,0,0,0.237739425036125,"hte",250,16,2,2000,"5"
"fpt2",1,3,FALSE,0,0,0,0.23765251704026,"hte",250,16,2,2000,"5"
"fpt2",1,4,FALSE,0,0,0,0.240206211106852,"hte",250,16,2,2000,"5"
"fpt2",1,5,FALSE,0,0,0,0.240569829009473,"hte",250,16,2,2000,"5"
"fpt2",1,6,FALSE,0,0,0,0.241076132049784,"hte",250,16,2,2000,"5"
"fpt2",1,7,FALSE,0,0,0,0.241945096058771,"hte",250,16,2,2000,"5"
"fpt2",1,8,FALSE,0,0,0,0.240999206085689,"hte",250,16,2,2000,"5"
"fpt2",1,9,FALSE,0,0,0,0.241703774081543,"hte",250,16,2,2000,"5"
"fpt2",1,10,FALSE,0,0,0,0.242060728021897,"hte",250,16,2,2000,"5"
