"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.440821661963128,"hte",100,4,2,4000,"4"
"grad",1,2,FALSE,0,0,0,0.406242478988133,"hte",100,4,2,4000,"4"
"grad",1,3,FALSE,0,0,0,0.408384045935236,"hte",100,4,2,4000,"4"
"grad",1,4,FALSE,0,0,0,0.411847627023235,"hte",100,4,2,4000,"4"
"grad",1,5,FALSE,0,0,0,0.411985227954574,"hte",100,4,2,4000,"4"
"grad",1,6,TRUE,0,1,0,0.474064641981386,"hte",100,4,2,4000,"4"
"grad",1,7,FALSE,0,0,0,0.44735240994487,"hte",100,4,2,4000,"4"
"grad",1,8,FALSE,0,0,0,0.41247466893401,"hte",100,4,2,4000,"4"
"grad",1,9,FALSE,0,0,0,0.411266379989684,"hte",100,4,2,4000,"4"
"grad",1,10,FALSE,0,0,0,0.411685370956548,"hte",100,4,2,4000,"4"
"fpt1",1,1,FALSE,0,0,0,0.436063642147928,"hte",100,4,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,0.401551484130323,"hte",100,4,2,4000,"4"
"fpt1",1,3,TRUE,1,0,0,0.449930534115992,"hte",100,4,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,0.403947187005542,"hte",100,4,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,0.40236534003634,"hte",100,4,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,0.401591283036396,"hte",100,4,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,0.404303790070117,"hte",100,4,2,4000,"4"
"fpt1",1,8,FALSE,0,0,0,0.438624481088482,"hte",100,4,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,0.437213386059739,"hte",100,4,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,0.402560960035771,"hte",100,4,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,0.39112134615425,"hte",100,4,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,0.357034205109812,"hte",100,4,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,0.357314646127634,"hte",100,4,2,4000,"4"
"fpt2",1,4,FALSE,0,0,0,0.392113744979724,"hte",100,4,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,0.391051269136369,"hte",100,4,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,0.355141895124689,"hte",100,4,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,0.355999548104592,"hte",100,4,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,0.355162805062719,"hte",100,4,2,4000,"4"
"fpt2",1,9,FALSE,0,0,0,0.355195062118582,"hte",100,4,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,0.354966770159081,"hte",100,4,2,4000,"4"
