"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.14266030909494,"hte",250,4,2,4000,"3"
"grad",1,2,FALSE,0,0,0,1.10336167307105,"hte",250,4,2,4000,"3"
"grad",1,3,FALSE,0,0,0,1.11352322797757,"hte",250,4,2,4000,"3"
"grad",1,4,FALSE,0,0,0,1.15310824103653,"hte",250,4,2,4000,"3"
"grad",1,5,FALSE,0,0,0,1.15114889410324,"hte",250,4,2,4000,"3"
"grad",1,6,FALSE,0,0,0,1.13442077115178,"hte",250,4,2,4000,"3"
"grad",1,7,FALSE,0,0,0,1.12309847108554,"hte",250,4,2,4000,"3"
"grad",1,8,FALSE,0,0,0,1.16947740700562,"hte",250,4,2,4000,"3"
"grad",1,9,FALSE,0,0,0,1.16002425109036,"hte",250,4,2,4000,"3"
"grad",1,10,FALSE,0,0,0,1.13695576612372,"hte",250,4,2,4000,"3"
"fpt1",1,1,FALSE,0,0,0,1.0531405180227,"hte",250,4,2,4000,"3"
"fpt1",1,2,FALSE,0,0,0,1.01509875804186,"hte",250,4,2,4000,"3"
"fpt1",1,3,FALSE,0,0,0,1.02121605398133,"hte",250,4,2,4000,"3"
"fpt1",1,4,FALSE,0,0,0,1.02363458508626,"hte",250,4,2,4000,"3"
"fpt1",1,5,FALSE,0,0,0,1.0598914650036,"hte",250,4,2,4000,"3"
"fpt1",1,6,FALSE,0,0,0,1.07092188403476,"hte",250,4,2,4000,"3"
"fpt1",1,7,FALSE,0,0,0,1.02874827804044,"hte",250,4,2,4000,"3"
"fpt1",1,8,FALSE,0,0,0,1.05326933413744,"hte",250,4,2,4000,"3"
"fpt1",1,9,TRUE,1,0,0,1.17022353608627,"hte",250,4,2,4000,"3"
"fpt1",1,10,FALSE,0,0,0,1.06951460812707,"hte",250,4,2,4000,"3"
"fpt2",1,1,FALSE,0,0,0,0.985353057039902,"hte",250,4,2,4000,"3"
"fpt2",1,2,FALSE,0,0,0,0.951208318118006,"hte",250,4,2,4000,"3"
"fpt2",1,3,FALSE,0,0,0,0.960380321135744,"hte",250,4,2,4000,"3"
"fpt2",1,4,FALSE,0,0,0,0.957348525058478,"hte",250,4,2,4000,"3"
"fpt2",1,5,FALSE,0,0,0,0.955144930048846,"hte",250,4,2,4000,"3"
"fpt2",1,6,FALSE,0,0,0,0.982494389056228,"hte",250,4,2,4000,"3"
"fpt2",1,7,FALSE,0,0,0,0.995877920999192,"hte",250,4,2,4000,"3"
"fpt2",1,8,TRUE,1,0,0,1.03995708411094,"hte",250,4,2,4000,"3"
"fpt2",1,9,FALSE,0,0,0,0.974785700091161,"hte",250,4,2,4000,"3"
"fpt2",1,10,FALSE,0,0,0,0.995837038150057,"hte",250,4,2,4000,"3"
